,PUMA_GEOID,PUMA_NAME,CBSA_GEOID,CBSA_NAME,CBSA_POP
1267,0603724,Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1266,0603729,Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1264,0603763,Los Angeles County (South Central)--Long Beach City (North) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1297,0603732,Los Angeles County (Central)--LA City (East Central/Hollywood) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1263,0605912,"Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities PUMA",31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1343,0603764,"Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUMA",31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1344,0603731,Los Angeles County (Central)--West Hollywood & Beverly Hills Cities PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1345,0603722,Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1346,0603718,Los Angeles County (Central)--Pasadena City PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1347,0603738,Los Angeles County (Central)--El Monte & South El Monte Cities PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1348,0603715,Los Angeles County (East Central)--West Covina City PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1342,0605909,Orange County (North Central)--Anaheim City (West) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1274,0603742,"Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA",31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1275,0605908,"Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities PUMA",31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1276,0603765,Los Angeles County (Southeast)--Long Beach City (East) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1277,0603769,Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1296,0603745,Los Angeles County (Central)--LA City (Southeast/East Vernon) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1295,0603701,Los Angeles County (North/Unincorporated)--Castaic PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1294,0603707,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1293,0603706,Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1292,0603705,Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1291,0603747,Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1290,0603750,Los Angeles County (South Central)--LA City (South Central/Westmont) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1288,0605916,Orange County (Central)--Santa Ana City (West) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1287,0605917,Orange County (Central)--Santa Ana City (East) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1286,0605918,Orange County (Central)--Costa Mesa & Fountain Valley Cities PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1285,0605903,"Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Hills Cities PUMA",31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1284,0605901,"Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA",31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1283,0603725,"Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills) PUMA",31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1282,0603727,Los Angeles County (Central)--LA City (Central/Pacific Palisades) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1281,0603728,Los Angeles County (Southwest)--Santa Monica City PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1280,0603748,Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1279,0603767,Los Angeles County (South)--LA City (South/San Pedro) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1278,0603766,Los Angeles County (South)--Long Beach City (Southwest & Port) PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
1341,0603749,Los Angeles County (Central)--Inglewood City PUMA,31080,"Los Angeles-Long Beach-Anaheim, CA",13154457
521,1703308,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
504,1703602,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
518,1703106,Will County (Northwest)--DuPage & Wheatland Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
517,1703105,Will County (Northwest Central)--Plainfield & Lockport Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
516,1703420,"Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
515,1703208,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
514,1703102,Will County (West Central)--Joliet & Troy Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
513,1703410,"Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
512,1703530,"Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
511,1703523,"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
510,1703522,"Chicago City (Northwest)--Logan Square, Avondale & Hermosa PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
509,1703504,"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
508,1703415,Cook County (North)--Wheeling Township (North & East) PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
507,1703401,Cook County (Northwest)--Palatine & Barrington Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
506,1703310,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
505,1703309,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
503,1703417,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
520,1703008,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
502,1703005,Kane County (Southeast)--Aurora Township PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
501,1703412,Cook County (South Central)--Bremen & Orland (East) Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
500,1703108,Will County (South) PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
499,1703414,Cook County (South)--Bloom & Rich Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
498,1703413,Cook County (Southeast)--Thornton Township PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
497,1703532,"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
496,1703416,Cook County (Northeast)--Northfield & New Trier Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
495,1703307,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
494,1703306,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
492,1703007,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
491,1703700,Kendall & Grundy Counties PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
490,1703107,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
489,1703411,Cook County (South Central)--Worth & Calumet Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
522,1703503,"Chicago City (North)--West Ridge, Lincoln Square & North Center PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
519,1703528,"Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
493,1703601,"McHenry County (North, West & Central) PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
553,5510000,Kenosha County PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
537,1703422,"Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
552,1800200,Porter County PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
523,1703524,"Chicago City (West)--West Town, Near West Side & Lower West Side PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
524,1703531,"Chicago City (South)--Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
526,1703418,Cook County (Northwest)--Schaumburg Township (South & Central) PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
527,1703408,"Cook County (Central)--Cicero, Berwyn & Oak Park Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
528,1703527,"Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
529,1703419,Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
530,1703520,"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
531,1703521,"Chicago City (West)--Austin, Belmont Cragin & Montclare PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
532,1703409,Cook County (West Central)--Lyons & Stickney Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
533,1703202,DuPage County (Central)--Milton Township PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
534,1703204,DuPage County (Southeast)--Downers Grove Township PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
535,1703203,DuPage County (South Central)--Lisle Township PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
536,1703207,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
525,1703209,DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
538,1703407,"Cook County (West Central)--Proviso, Riverside & River Forest Townships PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
545,1702601,DeKalb County PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
539,1703205,DuPage County (East Central)--York Township PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
550,1800101,Lake County (Northwest)--Hammond & East Chicago Cities PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
548,1800104,Lake County (South) PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
547,1703526,"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
546,1703009,Kane County (West) PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
549,1800103,Lake County (Central) PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
544,1703529,"Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
541,1703501,"Chicago City (North)--Edgewater, Uptown & Rogers Park PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
540,1703421,Cook County (North)--Niles & Evanston Townships PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
551,1800102,Lake County (Northeast)--Gary City & Griffith Town PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
542,1703502,Chicago City (North)--Lake View & Lincoln Park PUMA,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
543,1703525,"Chicago City (Central)--Near North Side, Loop & Near South Side PUMA",16980,"Chicago-Naperville-Elgin, IL-IN-WI",9534008
670,4802304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
659,4802501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
669,4802303,Dallas County (East)--Mesquite City (Central & Southeast) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
668,4801903,Collin County (Southwest)--Plano City (Central) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
672,4802314,Dallas City (East Central)--South of I-30 & East of I-35E PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
666,4802322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
665,4802514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
664,4802102,Johnson County PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
663,4802308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
662,4801901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
661,4801902,Collin County (Southwest)--Plano City (West) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
660,4802002,Denton County (Southeast)--Lewisville City PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
667,4802001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
653,4801907,Collin County (East) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
658,4802510,Tarrant County (North)--North Richland Hills (North) & Keller Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
657,4802511,Fort Worth City (North)--East of I-35W & West of US-377 PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
656,4802512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820 PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
655,4801906,Collin County (Northwest)--Frisco City (East) & Prosper Town PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
654,4800900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
652,4802006,Denton County (North & West)--Denton City (Outer) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
651,4801400,Kaufman County PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
650,4802301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
649,4801904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
648,4802005,Denton County (Central)--Denton (Central) & Corinth Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
674,4802319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
647,4802003,Denton County (South Central)--Flower Mound Town & Highland Village City PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
673,4802505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
689,4802320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
675,4802509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30 PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
690,4802305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
645,4802515,Tarrant County (West)--Fort Worth City (West) PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
700,4801905,Collin County (Central)--McKinney City PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
699,4802004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
698,4802400,Parker County PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
697,4802306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
696,4802307,Dallas City (Northeast)--East of US-75 PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
695,4802309,Dallas (Far North) & Richardson (Southwest) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
694,4802310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635 PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
693,4802503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
692,4802507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820 PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
691,4802317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
688,4802508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820 PUMA",19100,"Dallas-Fort Worth-Arlington, TX",6833420
676,4802502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
687,4802513,Fort Worth City (South Central) & Edgecliff Village Town PUMA,19100,"Dallas-Fort Worth-Arlington, TX",6833420
